251	304.7
252	281.5
253	308.6
254	287.7
255	290.9
256	290.5
257	294.4
258	294.5
259	298.2
260	316.9
261	287.3
262	279.5
263	283.2
264	294.8
265	321.0
266	298.1
267	315.6
268	286.1
269	297.5
270	252.3
271	289.5
272	305.6
273	274.3
274	305.9
275	311.9
276	312.1
277	276.7
278	297.5
279	298.4
280	310.4
281	313.8
282	281.5
283	274.3
284	299.2
285	295.7
286	300.0
287	285.0
288	298.7
289	307.1
290	287.0
291	280.1
292	305.1
293	309.7
294	305.1
295	288.8
296	300.4
297	287.5
298	318.6
299	282.7
300	296.8
301	286.1
302	304.6
303	277.4
304	293.0
305	299.1
306	308.2
307	294.7
308	309.6
309	292.2
310	304.7
311	288.2
312	306.9
313	300.8
314	282.9
315	280.7
316	273.8
317	296.2
318	288.0
319	304.0
320	313.4
321	312.6
322	299.1
323	296.3
324	307.2
325	276.4
326	263.9
327	288.2
328	274.6
329	292.1
330	270.6
331	306.4
332	290.9
333	286.6
334	314.6
335	301.3
336	297.8
337	273.0
338	272.6
339	282.4
340	298.1
341	272.2
342	305.6
343	307.5
344	293.1
345	299.1
346	310.4
347	294.5
348	289.9
349	291.3
350	273.8
351	303.7
352	307.2
353	292.0
354	271.4
355	292.7
356	302.9
357	316.9
358	302.8
359	289.1
360	284.9
361	295.2
362	281.1
363	285.1
364	310.2
365	278.2
366	293.8
367	307.3
368	276.6
369	267.7
370	289.7
371	287.9
372	293.8
373	292.9
374	260.8
375	285.9
376	309.2
377	282.1
378	295.3
379	305.9
380	300.0
381	294.0
382	302.7
383	288.5
384	302.7
385	305.7
386	313.2
387	291.3
388	281.8
389	279.2
390	274.8
391	282.8
392	318.0
393	281.2
394	274.6
395	318.3
396	307.1
397	313.1
398	316.9
399	291.0
400	282.4
401	277.9
402	286.1
403	286.8
404	293.1
405	306.7
406	293.4
407	294.0
408	276.8
409	301.5
410	298.8
411	275.5
412	306.1
413	291.3
414	317.5
415	283.9
416	293.2
417	284.8
418	287.9
419	295.2
420	287.1
421	300.6
422	299.8
423	316.3
424	268.5
425	276.6
426	293.9
427	303.8
428	284.7
429	296.4
430	298.2
431	295.1
432	297.0
433	285.2
434	316.5
435	301.3
436	307.8
437	296.9
438	289.0
439	287.1
440	291.6
441	290.6
442	305.1
443	309.0
444	291.9
445	299.3
446	277.9
447	289.9
448	314.9
449	303.8
450	258.6
451	297.1
452	285.6
453	291.9
454	288.1
455	259.0
456	293.8
457	310.1
458	300.3
459	313.9
460	303.7
461	310.0
462	307.9
463	307.4
464	289.9
465	316.7
466	284.9
467	290.7
468	296.0
469	290.6
470	291.8
471	298.4
472	320.0
473	309.3
474	287.5
475	280.6
476	285.0
477	295.5
478	287.5
479	276.3
480	297.6
481	297.4
482	294.6
483	295.2
484	273.0
485	279.8
486	291.3
487	313.2
488	272.2
489	286.6
490	318.7
491	283.1
492	274.1
493	270.4
494	290.9
495	293.1
496	300.9
497	267.1
498	301.6
499	283.3
500	307.2
251	0.6809
252	0.2705
253	0.84
254	0.2306
255	0.686
256	0.248
257	0.2141
258	0.5788
259	0.4276
260	0.1633
261	0.1471
262	0.3162
263	0.1666
264	0.2289
265	0.6318
266	0.02884
267	0.2698
268	0.0645
269	0.3999
270	0.6158
271	0.2235
272	0.3309
273	0.2686
274	0.1302
275	0.07936
276	0.1596
277	0.2758
278	0.1519
279	0.3517
280	0.3313
281	0.2873
282	0.1853
283	0.3579
284	0.4838
285	0.4038
286	0.3754
287	0.3609
288	0.1704
289	0.4149
290	0.2929
291	0.8498
292	0.2013
293	0.4335
294	0.09261
295	0.4196
296	0.4711
297	0.7925
298	0.3986
299	0.2362
300	0.369
301	0.3097
302	0.1167
303	0.5585
304	0.2705
305	0.1971
306	0.4567
307	0.5679
308	0.6125
309	0.2095
310	0.3222
311	0.3357
312	0.5534
313	0.4542
314	0.3382
315	0.4478
316	0.5149
317	0.07452
318	0.2168
319	0.1682
320	0.1692
321	0.2835
322	0.2569
323	0.578
324	0.2475
325	0.02738
326	0.754
327	0.2972
328	0.1263
329	0.1449
330	0.2913
331	0.246
332	0.3741
333	0.5329
334	0.3438
335	0.359
336	0.1614
337	0.4738
338	0.2006
339	0.2255
340	0.2707
341	0.03583
342	0.7051
343	0.4577
344	0.1681
345	0.1496
346	0.2479
347	0.7714
348	0.6544
349	0.1589
350	0.1567
351	0.4201
352	0.3973
353	0.4778
354	0.1541
355	0.03733
356	0.2501
357	0.1738
358	0.3741
359	0.331
360	0.2998
361	0.1907
362	0.3542
363	0.1889
364	0.3535
365	0.2725
366	0.1342
367	0.4994
368	0.54
369	0.5583
370	0.1509
